"","tract","year","count","population","crimerate"
"604","004201",2013,159,3222,49.3482309124767
"605","004201",2014,145,3222,45.0031036623215
"606","004201",2015,134,3222,41.5890751086282
"607","004201",2016,152,3222,47.1756672873991
"608","004201",2017,121,3222,37.5543140906269
"609","004201",2018,93,3222,28.8640595903166
"610","004201",2019,97,3222,30.1055245189323
"611","004202",2010,186,2691,69.1192865105909
"612","004202",2011,197,2691,73.2069862504645
"613","004202",2012,202,2691,75.0650315867707
"614","004202",2013,177,2691,65.7748049052397
"615","004202",2014,172,2691,63.9167595689335
"616","004202",2015,181,2691,67.2612411742846
"617","004202",2016,257,2691,95.503530286139
"618","004202",2017,178,2691,66.1464139725009
"619","004202",2018,143,2691,53.1400966183575
"620","004202",2019,148,2691,54.9981419546637
"621","004300",2010,208,2963,70.1991225109686
"622","004300",2011,237,2963,79.9865001687479
"623","004300",2012,240,2963,80.9989875126561
"624","004300",2013,234,2963,78.9740128248397
"625","004300",2014,272,2963,91.7988525143436
"626","004300",2015,270,2963,91.1238609517381
"627","004300",2016,242,2963,81.6739790752616
"628","004300",2017,209,2963,70.5366182922713
"629","004300",2018,255,2963,86.0614242321971
"630","004300",2019,233,2963,78.636517043537
"631","004400",2010,628,4263,147.314098053014
"632","004400",2011,752,4263,176.401595120807
"633","004400",2012,844,4263,197.982641332395
"634","004400",2013,808,4263,189.537884119165
"635","004400",2014,824,4263,193.291109547267
"636","004400",2015,844,4263,197.982641332395
"637","004400",2016,1085,4263,254.515599343186
"638","004400",2017,917,4263,215.106732348112
"639","004400",2018,1106,4263,259.44170771757
"640","004400",2019,1200,4263,281.491907107671
"641","004600",2010,214,2537,84.3515963736697
"642","004600",2011,233,2537,91.8407567993693
"643","004600",2012,293,2537,115.490737091052
"644","004600",2013,218,2537,85.9282617264486
"645","004600",2014,256,2537,100.906582577848
"646","004600",2015,264,2537,104.059913283406
"647","004600",2016,306,2537,120.614899487584
"648","004600",2017,212,2537,83.5632636972802
"649","004600",2018,242,2537,95.3882538431218
"650","004600",2019,218,2537,85.9282617264486
"651","004701",2010,141,3066,45.9882583170254
"652","004701",2011,181,3066,59.0345727332029
"653","004701",2012,159,3066,51.8590998043053
"654","004701",2013,165,3066,53.8160469667319
"655","004701",2014,167,3066,54.4683626875408
"656","004701",2015,206,3066,67.1885192433138
"657","004701",2016,279,3066,90.9980430528376
"658","004701",2017,190,3066,61.9699934768428
"659","004701",2018,195,3066,63.600782778865
"660","004701",2019,162,3066,52.8375733855186
"661","004702",2010,118,1647,71.645415907711
"662","004702",2011,132,1647,80.1457194899818
"663","004702",2012,120,1647,72.8597449908925
"664","004702",2013,124,1647,75.2884031572556
"665","004702",2014,272,1647,165.14875531269
"666","004702",2015,262,1647,159.077109896782
"667","004702",2016,398,1647,241.651487553127
"668","004702",2017,341,1647,207.043108682453
"669","004702",2018,367,1647,222.829386763813
"670","004702",2019,226,1647,137.219186399514
"671","004801",2010,208,1934,107.549120992761
"672","004801",2011,233,1934,120.47569803516
"673","004801",2012,274,1934,141.675284384695
"674","004801",2013,260,1934,134.436401240951
"675","004801",2014,286,1934,147.880041365047
"676","004801",2015,321,1934,165.977249224405
"677","004801",2016,330,1934,170.630816959669
"678","004801",2017,249,1934,128.748707342296
"679","004801",2018,336,1934,173.733195449845
"680","004801",2019,283,1934,146.328852119959
"681","004802",2010,142,2492,56.9823434991974
"682","004802",2011,178,2492,71.4285714285714
"683","004802",2012,216,2492,86.677367576244
"684","004802",2013,226,2492,90.6902086677368
"685","004802",2014,284,2492,113.964686998395
"686","004802",2015,159,2492,63.8041733547351
"687","004802",2016,185,2492,74.2375601926164
"688","004802",2017,116,2492,46.5489566613162
"689","004802",2018,122,2492,48.9566613162119
"690","004802",2019,169,2492,67.8170144462279
"691","004901",2010,125,1696,73.7028301886792
"692","004901",2011,154,1696,90.8018867924528
"693","004901",2012,161,1696,94.9292452830189
"694","004901",2013,172,1696,101.415094339623
"695","004901",2014,200,1696,117.924528301887
"696","004901",2015,214,1696,126.179245283019
"697","004901",2016,229,1696,135.02358490566
"698","004901",2017,178,1696,104.952830188679
"699","004901",2018,217,1696,127.948113207547
"700","004901",2019,191,1696,112.617924528302
"701","004902",2010,147,2354,62.446898895497
"702","004902",2011,184,2354,78.1648258283772
"703","004902",2012,190,2354,80.71367884452
"704","004902",2013,189,2354,80.2888700084962
"705","004902",2014,229,2354,97.2812234494477
"706","004902",2015,241,2354,102.378929481733
"707","004902",2016,401,2354,170.34834324554
"708","004902",2017,213,2354,90.4842820730671
"709","004902",2018,242,2354,102.803738317757
"710","004902",2019,311,2354,132.115548003398
"711","005001",2010,164,1802,91.0099889012209
"712","005001",2011,151,1802,83.795782463929
"713","005001",2012,215,1802,119.311875693674
"714","005001",2013,167,1802,92.6748057713652
"715","005001",2014,168,1802,93.2297447280799
"716","005001",2015,192,1802,106.548279689234
"717","005001",2016,231,1802,128.19089900111
"718","005001",2017,180,1802,99.889012208657
"719","005001",2018,193,1802,107.103218645949
"720","005001",2019,199,1802,110.432852386238
"721","005002",2010,181,5480,33.029197080292
"722","005002",2011,200,5480,36.4963503649635
"723","005002",2012,221,5480,40.3284671532847
"724","005002",2013,192,5480,35.036496350365
"725","005002",2014,199,5480,36.3138686131387
"726","005002",2015,174,5480,31.7518248175182
"727","005002",2016,205,5480,37.4087591240876
"728","005002",2017,178,5480,32.4817518248175
"729","005002",2018,158,5480,28.8321167883212
"730","005002",2019,181,5480,33.029197080292
"731","005201",2010,343,5811,59.0259852004818
"732","005201",2011,384,5811,66.0815694372741
"733","005201",2012,397,5811,68.3187059025985
"734","005201",2013,364,5811,62.6398210290828
"735","005201",2014,411,5811,70.7279297883325
"736","005201",2015,408,5811,70.2116675271038
"737","005201",2016,465,5811,80.0206504904492
"738","005201",2017,402,5811,69.1791430046464
"739","005201",2018,389,5811,66.942006539322
"740","005201",2019,467,5811,80.3648253312683
"741","005301",2010,200,4920,40.650406504065
"742","005301",2011,323,4920,65.650406504065
"743","005301",2012,275,4920,55.8943089430894
"744","005301",2013,233,4920,47.3577235772358
"745","005301",2014,250,4920,50.8130081300813
"746","005301",2015,264,4920,53.6585365853659
"747","005301",2016,275,4920,55.8943089430894
"748","005301",2017,212,4920,43.0894308943089
"749","005301",2018,218,4920,44.3089430894309
"750","005301",2019,209,4920,42.479674796748
"751","005500",2010,463,6476,71.4947498455837
"752","005500",2011,523,6476,80.7597282273008
"753","005500",2012,510,6476,78.7523162445954
"754","005500",2013,455,6476,70.2594193946881
"755","005500",2014,476,6476,73.5021618282891
"756","005500",2015,544,6476,84.0024706609018
"757","005500",2016,619,6476,95.5836936380482
"758","005500",2017,461,6476,71.1859172328598
"759","005500",2018,484,6476,74.7374922791847
"760","005500",2019,511,6476,78.9067325509574
"761","005600",2010,106,6629,15.9903454518027
"762","005600",2011,131,6629,19.7616533413788
"763","005600",2012,93,6629,14.0292653492231
"764","005600",2013,96,6629,14.4818222959722
"765","005600",2014,133,6629,20.0633579725449
"766","005600",2015,123,6629,18.5548348167144
"767","005600",2016,114,6629,17.197163976467
"768","005600",2017,126,6629,19.0073917634636
"769","005600",2018,116,6629,17.4988686076331
"770","005600",2019,140,6629,21.1193241816262
"771","005800",2010,898,2710,331.365313653137
"772","005800",2011,952,2710,351.291512915129
"773","005800",2012,1155,2710,426.19926199262
"774","005800",2013,1045,2710,385.608856088561
"775","005800",2014,1210,2710,446.494464944649
"776","005800",2015,1107,2710,408.487084870849
"777","005800",2016,1343,2710,495.571955719557
"778","005800",2017,1046,2710,385.977859778598
"779","005800",2018,1122,2710,414.022140221402
"780","005800",2019,1329,2710,490.405904059041
"781","005900",2010,123,2885,42.6343154246101
"782","005900",2011,201,2885,69.6707105719237
"783","005900",2012,260,2885,90.1213171577123
"784","005900",2013,252,2885,87.3483535528596
"785","005900",2014,255,2885,88.3882149046794
"786","005900",2015,218,2885,75.5632582322357
"787","005900",2016,261,2885,90.4679376083189
"788","005900",2017,197,2885,68.2842287694974
"789","005900",2018,149,2885,51.6464471403813
"790","005900",2019,143,2885,49.5667244367418
"791","006202",2010,140,29,4827.58620689655
"792","006202",2011,106,29,3655.1724137931
"793","006202",2012,129,29,4448.27586206897
"794","006202",2013,130,29,4482.75862068965
"795","006202",2014,175,29,6034.48275862069
"796","006202",2015,126,29,4344.8275862069
"797","006202",2016,121,29,4172.41379310345
"798","006202",2017,108,29,3724.13793103448
"799","006202",2018,102,29,3517.24137931034
"800","006202",2019,110,29,3793.10344827586
"801","006400",2010,128,1565,81.7891373801917
"802","006400",2011,108,1565,69.0095846645367
"803","006400",2012,149,1565,95.2076677316294
"804","006400",2013,154,1565,98.4025559105431
"805","006400",2014,119,1565,76.038338658147
"806","006400",2015,129,1565,82.4281150159744
"807","006400",2016,160,1565,102.23642172524
"808","006400",2017,152,1565,97.1246006389776
"809","006400",2018,103,1565,65.814696485623
"810","006400",2019,94,1565,60.0638977635783
"811","006500",2010,76,2296,33.1010452961672
"812","006500",2011,96,2296,41.8118466898955
"813","006500",2012,154,2296,67.0731707317073
"814","006500",2013,112,2296,48.780487804878
"815","006500",2014,122,2296,53.1358885017422
"816","006500",2015,106,2296,46.1672473867596
"817","006500",2016,113,2296,49.2160278745645
"818","006500",2017,93,2296,40.5052264808362
"819","006500",2018,83,2296,36.1498257839721
"820","006500",2019,85,2296,37.0209059233449
"821","006600",2010,117,1680,69.6428571428571
"822","006600",2011,145,1680,86.3095238095238
"823","006600",2012,172,1680,102.380952380952
"824","006600",2013,185,1680,110.119047619048
"825","006600",2014,175,1680,104.166666666667
"826","006600",2015,181,1680,107.738095238095
"827","006600",2016,238,1680,141.666666666667
"828","006600",2017,203,1680,120.833333333333
"829","006600",2018,202,1680,120.238095238095
"830","006600",2019,209,1680,124.404761904762
"831","006700",2010,155,3283,47.212915016753
"832","006700",2011,182,3283,55.4371002132196
"833","006700",2012,152,3283,46.29911666159
"834","006700",2013,187,3283,56.9600974718246
"835","006700",2014,187,3283,56.9600974718246
"836","006700",2015,161,3283,49.0405117270789
"837","006700",2016,145,3283,44.1669204995431
"838","006700",2017,94,3283,28.6323484617728
"839","006700",2018,94,3283,28.6323484617728
"840","006700",2019,113,3283,34.4197380444715
"841","006801",2010,76,1687,45.050385299348
"842","006801",2011,72,1687,42.679312388856
"843","006801",2012,77,1687,45.6431535269709
"844","006801",2013,69,1687,40.901007705987
"845","006801",2014,79,1687,46.828689982217
"846","006801",2015,94,1687,55.7202133965619
"847","006801",2016,104,1687,61.6478956727919
"848","006801",2017,99,1687,58.6840545346769
"849","006801",2018,99,1687,58.6840545346769
"850","006801",2019,90,1687,53.3491404860699
"851","006802",2010,69,1754,39.3386545039909
"852","006802",2011,89,1754,50.7411630558723
"853","006802",2012,101,1754,57.5826681870011
"854","006802",2013,98,1754,55.8722919042189
"855","006802",2014,102,1754,58.1527936145952
"856","006802",2015,91,1754,51.8814139110604
"857","006802",2016,85,1754,48.460661345496
"858","006802",2017,57,1754,32.497149372862
"859","006802",2018,78,1754,44.4697833523375
"860","006802",2019,73,1754,41.6191562143672
"861","006804",2010,44,3396,12.9564193168433
"862","006804",2011,54,3396,15.9010600706714
"863","006804",2012,42,3396,12.3674911660777
"864","006804",2013,42,3396,12.3674911660777
"865","006804",2014,51,3396,15.017667844523
"866","006804",2015,33,3396,9.71731448763251
"867","006804",2016,34,3396,10.0117785630153
"868","006804",2017,51,3396,15.017667844523
"869","006804",2018,41,3396,12.0730270906949
"870","006804",2019,46,3396,13.545347467609
"871","006900",2010,151,1888,79.978813559322
"872","006900",2011,154,1888,81.5677966101695
"873","006900",2012,190,1888,100.635593220339
"874","006900",2013,218,1888,115.466101694915
"875","006900",2014,216,1888,114.406779661017
"876","006900",2015,267,1888,141.419491525424
"877","006900",2016,261,1888,138.241525423729
"878","006900",2017,253,1888,134.004237288136
"879","006900",2018,235,1888,124.470338983051
"880","006900",2019,194,1888,102.754237288136
"881","007000",2010,189,2596,72.8043143297381
"882","007000",2011,164,2596,63.1741140215717
"883","007000",2012,258,2596,99.3836671802773
"884","007000",2013,307,2596,118.258859784284
"885","007000",2014,364,2596,140.215716486903
"886","007000",2015,380,2596,146.379044684129
"887","007000",2016,322,2596,124.036979969183
"888","007000",2017,277,2596,106.702619414484
"889","007000",2018,229,2596,88.2126348228043
"890","007000",2019,230,2596,88.597842835131
"891","007100",2010,280,2289,122.324159021407
"892","007100",2011,221,2289,96.5487112276103
"893","007100",2012,247,2289,107.907383136741
"894","007100",2013,293,2289,128.003494975972
"895","007100",2014,266,2289,116.207951070336
"896","007100",2015,302,2289,131.935342944517
"897","007100",2016,234,2289,102.228047182176
"898","007100",2017,187,2289,81.6950633464395
"899","007100",2018,237,2289,103.538663171691
"900","007100",2019,272,2289,118.829183049367
"901","007200",2010,138,2658,51.9187358916479
"902","007200",2011,152,2658,57.1858540255831
"903","007200",2012,207,2658,77.8781038374718
"904","007200",2013,257,2658,96.6892400300978
"905","007200",2014,262,2658,98.5703536493604
"906","007200",2015,318,2658,119.638826185102
"907","007200",2016,400,2658,150.489089541008
"908","007200",2017,371,2658,139.578630549285
"909","007200",2018,373,2658,140.33107599699
"910","007200",2019,399,2658,150.112866817156
"911","007301",2010,3,2064,1.45348837209302
"912","007301",2011,4,2064,1.93798449612403
"913","007301",2012,4,2064,1.93798449612403
"914","007301",2013,6,2064,2.90697674418605
"915","007301",2014,3,2064,1.45348837209302
"916","007301",2015,5,2064,2.42248062015504
"917","007301",2016,2,2064,0.968992248062015
"918","007301",2017,2,2064,0.968992248062015
"919","007301",2018,2,2064,0.968992248062015
"920","007301",2019,2,2064,0.968992248062015
"921","007304",2010,259,2429,106.628242074928
"922","007304",2011,250,2429,102.923013585838
"923","007304",2012,241,2429,99.2177850967476
"924","007304",2013,248,2429,102.099629477151
"925","007304",2014,226,2429,93.0424042815974
"926","007304",2015,243,2429,100.041169205434
"927","007304",2016,224,2429,92.2190201729107
"928","007304",2017,244,2429,100.452861259778
"929","007304",2018,196,2429,80.6916426512968
"930","007304",2019,171,2429,70.399341292713
"931","007401",2010,238,1468,162.125340599455
"932","007401",2011,304,1468,207.08446866485
"933","007401",2012,306,1468,208.446866485014
"934","007401",2013,205,1468,139.645776566757
"935","007401",2014,175,1468,119.209809264305
"936","007401",2015,241,1468,164.1689373297
"937","007401",2016,208,1468,141.689373297003
"938","007401",2017,144,1468,98.0926430517711
"939","007401",2018,177,1468,120.572207084469
"940","007401",2019,117,1468,79.700272479564
"941","007403",2010,174,1956,88.9570552147239
"942","007403",2011,138,1956,70.5521472392638
"943","007403",2012,135,1956,69.0184049079755
"944","007403",2013,173,1956,88.4458077709611
"945","007403",2014,144,1956,73.6196319018405
"946","007403",2015,149,1956,76.1758691206544
"947","007403",2016,142,1956,72.5971370143149
"948","007403",2017,109,1956,55.7259713701431
"949","007403",2018,94,1956,48.0572597137014
"950","007403",2019,99,1956,50.6134969325153
"951","007404",2010,231,2100,110
"952","007404",2011,187,2100,89.047619047619
"953","007404",2012,195,2100,92.8571428571429
"954","007404",2013,213,2100,101.428571428571
"955","007404",2014,219,2100,104.285714285714
"956","007404",2015,197,2100,93.8095238095238
"957","007404",2016,195,2100,92.8571428571429
"958","007404",2017,159,2100,75.7142857142857
"959","007404",2018,159,2100,75.7142857142857
"960","007404",2019,117,2100,55.7142857142857
"961","007406",2010,134,1830,73.224043715847
"962","007406",2011,126,1830,68.8524590163935
"963","007406",2012,149,1830,81.4207650273224
"964","007406",2013,157,1830,85.792349726776
"965","007406",2014,124,1830,67.7595628415301
"966","007406",2015,154,1830,84.1530054644809
"967","007406",2016,144,1830,78.6885245901639
"968","007406",2017,153,1830,83.6065573770492
"969","007406",2018,88,1830,48.0874316939891
"970","007406",2019,58,1830,31.6939890710382
"971","007407",2010,141,1850,76.2162162162162
"972","007407",2011,161,1850,87.027027027027
"973","007407",2012,184,1850,99.4594594594595
"974","007407",2013,185,1850,100
"975","007407",2014,149,1850,80.5405405405405
"976","007407",2015,156,1850,84.3243243243243
"977","007407",2016,127,1850,68.6486486486487
"978","007407",2017,114,1850,61.6216216216216
"979","007407",2018,109,1850,58.9189189189189
"980","007407",2019,100,1850,54.0540540540541
"981","007408",2010,104,2027,51.3073507646769
"982","007408",2011,127,2027,62.6541687222496
"983","007408",2012,144,2027,71.0409472126295
"984","007408",2013,139,2027,68.5742476566354
"985","007408",2014,134,2027,66.1075481006413
"986","007408",2015,95,2027,46.8672915638875
"987","007408",2016,100,2027,49.3339911198816
"988","007408",2017,75,2027,37.0004933399112
"989","007408",2018,70,2027,34.5337937839171
"990","007408",2019,74,2027,36.5071534287124
"991","007409",2010,248,2291,108.249672632038
"992","007409",2011,189,2291,82.4967263203841
"993","007409",2012,209,2291,91.2265386294195
"994","007409",2013,179,2291,78.1318201658664
"995","007409",2014,162,2291,70.7114797031864
"996","007409",2015,207,2291,90.3535573985159
"997","007409",2016,193,2291,84.2426887821912
"998","007409",2017,135,2291,58.9262330859886
"999","007409",2018,122,2291,53.2518550851157
"1000","007409",2019,92,2291,40.1571366215626
"1001","007502",2010,237,3251,72.9006459550907
"1002","007502",2011,217,3251,66.7486927099354
"1003","007502",2012,266,3251,81.820978160566
"1004","007502",2013,256,3251,78.7450015379883
"1005","007502",2014,228,3251,70.1322669947708
"1006","007502",2015,219,3251,67.3638880344509
"1007","007502",2016,142,3251,43.6788680406029
"1008","007502",2017,152,3251,46.7548446631806
"1009","007502",2018,127,3251,39.0649031067364
"1010","007502",2019,133,3251,40.910489080283
"1011","007503",2010,178,1641,108.470444850701
"1012","007503",2011,211,1641,128.580134064595
"1013","007503",2012,219,1641,133.45521023766
"1014","007503",2013,191,1641,116.392443631932
"1015","007503",2014,256,1641,156.002437538087
"1016","007503",2015,249,1641,151.736745886654
"1017","007503",2016,261,1641,159.049360146252
"1018","007503",2017,226,1641,137.720901889092
"1019","007503",2018,232,1641,141.377209018891
"1020","007503",2019,170,1641,103.595368677636
"1021","007504",2010,212,1652,128.329297820823
"1022","007504",2011,201,1652,121.670702179177
"1023","007504",2012,190,1652,115.01210653753
"1024","007504",2013,245,1652,148.305084745763
"1025","007504",2014,226,1652,136.80387409201
"1026","007504",2015,177,1652,107.142857142857
"1027","007504",2016,200,1652,121.065375302663
"1028","007504",2017,157,1652,95.0363196125908
"1029","007504",2018,188,1652,113.801452784504
"1030","007504",2019,153,1652,92.6150121065375
"1031","007601",2010,219,3411,64.2040457343887
"1032","007601",2011,275,3411,80.6215186162416
"1033","007601",2012,325,3411,95.2799765464673
"1034","007601",2013,372,3411,109.05892700088
"1035","007601",2014,373,3411,109.352096159484
"1036","007601",2015,329,3411,96.4526531808854
"1037","007601",2016,322,3411,94.4004690706538
"1038","007601",2017,334,3411,97.9184989739079
"1039","007601",2018,333,3411,97.6253298153034
"1040","007601",2019,353,3411,103.488712987394
"1041","007603",2010,232,3331,69.6487541278895
"1042","007603",2011,245,3331,73.5514860402282
"1043","007603",2012,335,3331,100.570399279496
"1044","007603",2013,311,3331,93.3653557490243
"1045","007603",2014,284,3331,85.2596817772441
"1046","007603",2015,296,3331,88.8622035424797
"1047","007603",2016,338,3331,101.471029720805
"1048","007603",2017,338,3331,101.471029720805
"1049","007603",2018,361,3331,108.375863104173
"1050","007603",2019,399,3331,119.783848694086
"1051","007604",2010,130,2982,43.5949027498323
"1052","007604",2011,133,2982,44.6009389671362
"1053","007604",2012,211,2982,70.7578806170355
"1054","007604",2013,141,2982,47.2837022132797
"1055","007604",2014,186,2982,62.374245472837
"1056","007604",2015,139,2982,46.6130114017438
"1057","007604",2016,130,2982,43.5949027498323
"1058","007604",2017,149,2982,49.9664654594232
"1059","007604",2018,134,2982,44.9362843729041
"1060","007604",2019,92,2982,30.8517773306506
"1061","007605",2010,108,2763,39.0879478827362
"1062","007605",2011,104,2763,37.6402461093015
"1063","007605",2012,146,2763,52.8411147303655
"1064","007605",2013,169,2763,61.1653999276149
"1065","007605",2014,162,2763,58.6319218241042
"1066","007605",2015,155,2763,56.0984437205936
"1067","007605",2016,126,2763,45.6026058631922
"1068","007605",2017,119,2763,43.0691277596815
"1069","007605",2018,122,2763,44.1549040897575
"1070","007605",2019,106,2763,38.3640969960188
"1071","007703",2010,269,3665,73.3969986357435
"1072","007703",2011,261,3665,71.2141882673943
"1073","007703",2012,259,3665,70.668485675307
"1074","007703",2013,266,3665,72.5784447476126
"1075","007703",2014,264,3665,72.0327421555252
"1076","007703",2015,283,3665,77.2169167803547
"1077","007703",2016,241,3665,65.7571623465211
"1078","007703",2017,197,3665,53.7517053206003
"1079","007703",2018,208,3665,56.7530695770805
"1080","007703",2019,172,3665,46.9304229195089
"1081","007707",2010,185,2841,65.1179162266807
"1082","007707",2011,176,2841,61.9500175994368
"1083","007707",2012,206,2841,72.5096796902499
"1084","007707",2013,211,2841,74.2696233720521
"1085","007707",2014,243,2841,85.5332629355861
"1086","007707",2015,154,2841,54.2062653995072
"1087","007707",2016,195,2841,68.6378035902851
"1088","007707",2017,180,2841,63.3579725448786
"1089","007707",2018,191,2841,67.2298486448434
"1090","007707",2019,150,2841,52.7983104540655
"1091","007708",2010,124,1837,67.5013609145346
"1092","007708",2011,131,1837,71.3119216113228
"1093","007708",2012,133,1837,72.4006532389766
"1094","007708",2013,170,1837,92.5421883505716
"1095","007708",2014,147,1837,80.0217746325531
"1096","007708",2015,161,1837,87.6428960261295
"1097","007708",2016,125,1837,68.0457267283615
"1098","007708",2017,96,1837,52.2591181273816
"1099","007708",2018,115,1837,62.6020685900925
"1100","007708",2019,113,1837,61.5133369624388
"1101","007709",2010,93,1599,58.1613508442777
"1102","007709",2011,122,1599,76.2976860537836
"1103","007709",2012,142,1599,88.8055034396498
"1104","007709",2013,149,1599,93.1832395247029
"1105","007709",2014,176,1599,110.068792995622
"1106","007709",2015,142,1599,88.8055034396498
"1107","007709",2016,107,1599,66.916823014384
"1108","007709",2017,100,1599,62.5390869293308
"1109","007709",2018,118,1599,73.7961225766104
"1110","007709",2019,89,1599,55.6597873671044
"1111","007803",2010,270,2543,106.173810460087
"1112","007803",2011,276,2543,108.533228470311
"1113","007803",2012,286,2543,112.465591820684
"1114","007803",2013,312,2543,122.689736531656
"1115","007803",2014,389,2543,152.968934329532
"1116","007803",2015,382,2543,150.216279984271
"1117","007803",2016,339,2543,133.307117577664
"1118","007803",2017,363,2543,142.744789618561
"1119","007803",2018,349,2543,137.239480928038
"1120","007803",2019,300,2543,117.970900511207
"1121","007804",2010,204,2432,83.8815789473684
"1122","007804",2011,257,2432,105.674342105263
"1123","007804",2012,234,2432,96.2171052631579
"1124","007804",2013,276,2432,113.486842105263
"1125","007804",2014,294,2432,120.888157894737
"1126","007804",2015,255,2432,104.851973684211
"1127","007804",2016,194,2432,79.7697368421053
"1128","007804",2017,213,2432,87.5822368421053
"1129","007804",2018,193,2432,79.3585526315789
"1130","007804",2019,202,2432,83.0592105263158
"1131","007806",2010,199,1797,110.740122426266
"1132","007806",2011,185,1797,102.949360044519
"1133","007806",2012,152,1797,84.5854201446856
"1134","007806",2013,198,1797,110.183639398998
"1135","007806",2014,234,1797,130.217028380634
"1136","007806",2015,198,1797,110.183639398998
"1137","007806",2016,187,1797,104.062326099054
"1138","007806",2017,147,1797,81.8030050083473
"1139","007806",2018,146,1797,81.2465219810796
"1140","007806",2019,116,1797,64.5520311630495
"1141","007807",2010,150,1593,94.1619585687382
"1142","007807",2011,182,1593,114.249843063402
"1143","007807",2012,143,1593,89.7677338355304
"1144","007807",2013,139,1593,87.2567482736974
"1145","007807",2014,156,1593,97.9284369114878
"1146","007807",2015,130,1593,81.6070307595731
"1147","007807",2016,127,1593,79.7237915881984
"1148","007807",2017,179,1593,112.366603892028
"1149","007807",2018,128,1593,80.3515379786566
"1150","007807",2019,112,1593,70.3075957313245
"1151","007808",2010,203,2544,79.7955974842767
"1152","007808",2011,232,2544,91.1949685534591
"1153","007808",2012,222,2544,87.2641509433962
"1154","007808",2013,257,2544,101.022012578616
"1155","007808",2014,235,2544,92.374213836478
"1156","007808",2015,242,2544,95.125786163522
"1157","007808",2016,193,2544,75.8647798742138
"1158","007808",2017,236,2544,92.7672955974843
"1159","007808",2018,194,2544,76.2578616352201
"1160","007808",2019,173,2544,68.003144654088
"1161","007809",2010,241,2129,113.198684828558
"1162","007809",2011,195,2129,91.5922968529826
"1163","007809",2012,193,2129,90.6528886801315
"1164","007809",2013,184,2129,86.4255519023015
"1165","007809",2014,250,2129,117.426021606388
"1166","007809",2015,182,2129,85.4861437294504
"1167","007809",2016,154,2129,72.334429309535
"1168","007809",2017,161,2129,75.6223579145139
"1169","007809",2018,163,2129,76.561766087365
"1170","007809",2019,143,2129,67.1676843588539
"1171","007901",2010,189,2771,68.206423673764
"1172","007901",2011,159,2771,57.380007217611
"1173","007901",2012,185,2771,66.7629014796102
"1174","007901",2013,216,2771,77.9501984843017
"1175","007901",2014,267,2771,96.3551064597618
"1176","007901",2015,239,2771,86.2504511006857
"1177","007901",2016,204,2771,73.6196319018405
"1178","007901",2017,228,2771,82.2807650667629
"1179","007901",2018,187,2771,67.4846625766871
"1180","007901",2019,223,2771,80.4763623240707
"1181","007903",2010,101,1407,71.7839374555792
"1182","007903",2011,83,1407,58.9907604832978
"1183","007903",2012,76,1407,54.0156361051883
"1184","007903",2013,73,1407,51.8834399431414
"1185","007903",2014,94,1407,66.8088130774698
"1186","007903",2015,80,1407,56.8585643212509
"1187","007903",2016,70,1407,49.7512437810945
"1188","007903",2017,66,1407,46.908315565032
"1189","007903",2018,56,1407,39.8009950248756
"1190","007903",2019,60,1407,42.6439232409382
"1191","008001",2010,164,2397,68.4188569044639
"1192","008001",2011,181,2397,75.5110554860242
"1193","008001",2012,188,2397,78.4313725490196
"1194","008001",2013,202,2397,84.2720066750104
"1195","008001",2014,245,2397,102.211097204839
"1196","008001",2015,194,2397,80.9345014601585
"1197","008001",2016,159,2397,66.3329161451815
"1198","008001",2017,138,2397,57.5719649561952
